User_ID,Session_Date,Device_Type,Add_to_Cart,Proceed_to_Checkout,Complete_Purchase,Drop_Reason
8224,2024-11-07,Tablet,Yes,No,No,Not Ready to Buy
8225,2024-11-11,Mobile,No,No,No,-
8226,2024-11-10,Tablet,Yes,No,No,Limited Payment Options
8227,2024-11-07,Tablet,Yes,No,No,Not Ready to Buy
8228,2024-11-19,Tablet,No,No,No,-
8229,2024-11-25,Desktop,Yes,Yes,No,High Shipping Cost
8230,2024-11-11,Desktop,Yes,Yes,Yes,-
8231,2024-11-18,Desktop,Yes,Yes,No,Forced Account Creation
8232,2024-11-25,Mobile,Yes,Yes,No,High Shipping Cost
8233,2024-11-29,Mobile,No,No,No,-
8234,2024-11-13,Tablet,No,No,No,-
8235,2024-11-14,Mobile,No,No,No,-
8236,2024-11-10,Tablet,Yes,No,No,Limited Payment Options
8237,2024-11-16,Desktop,Yes,Yes,Yes,-
8238,2024-11-21,Mobile,Yes,No,No,High Shipping Cost
8239,2024-11-22,Tablet,Yes,No,No,Limited Payment Options
8240,2024-11-30,Desktop,Yes,Yes,No,Forced Account Creation
8241,2024-11-29,Tablet,Yes,No,No,High Shipping Cost
8242,2024-11-18,Mobile,No,No,No,-
8243,2024-11-27,Tablet,Yes,Yes,No,Complex Checkout Process
8244,2024-11-22,Tablet,No,No,No,-
8245,2024-11-29,Mobile,Yes,Yes,No,Limited Payment Options
8246,2024-11-01,Tablet,Yes,No,No,Not Ready to Buy
8247,2024-11-14,Desktop,Yes,Yes,Yes,-
8248,2024-11-05,Desktop,Yes,No,No,Complex Checkout Process
8249,2024-11-22,Desktop,Yes,No,No,Complex Checkout Process
8250,2024-11-28,Tablet,Yes,Yes,Yes,-
8251,2024-11-30,Desktop,Yes,No,No,Complex Checkout Process
8252,2024-11-06,Mobile,Yes,No,No,High Shipping Cost
8253,2024-11-16,Tablet,Yes,Yes,Yes,-
8254,2024-11-20,Tablet,No,No,No,-
8255,2024-11-11,Tablet,No,No,No,-
8256,2024-11-10,Tablet,No,No,No,-
8257,2024-11-21,Desktop,Yes,Yes,No,Complex Checkout Process
8258,2024-11-03,Tablet,Yes,Yes,No,High Shipping Cost
8259,2024-11-30,Mobile,Yes,No,No,Complex Checkout Process
8260,2024-11-14,Desktop,No,No,No,-
8261,2024-11-15,Tablet,No,No,No,-
8262,2024-11-03,Desktop,Yes,No,No,Not Ready to Buy
8263,2024-11-25,Tablet,Yes,Yes,Yes,-
8264,2024-11-20,Tablet,Yes,Yes,Yes,-
8265,2024-11-29,Tablet,Yes,No,No,Not Ready to Buy
8266,2024-11-22,Mobile,No,No,No,-
8267,2024-11-24,Mobile,Yes,Yes,No,Complex Checkout Process
8268,2024-11-03,Tablet,Yes,No,No,Complex Checkout Process
8269,2024-11-14,Tablet,Yes,No,No,Forced Account Creation
8270,2024-11-20,Mobile,No,No,No,-
8271,2024-11-03,Tablet,No,No,No,-
8272,2024-11-15,Tablet,Yes,No,No,Complex Checkout Process
8273,2024-11-26,Desktop,Yes,Yes,No,Not Ready to Buy
8274,2024-11-04,Mobile,Yes,No,No,Not Ready to Buy
8275,2024-11-09,Mobile,No,No,No,-
8276,2024-11-03,Mobile,Yes,Yes,No,Forced Account Creation
8277,2024-11-16,Desktop,Yes,Yes,Yes,-
8278,2024-11-29,Desktop,No,No,No,-
8279,2024-11-29,Tablet,No,No,No,-
8280,2024-11-07,Tablet,No,No,No,-
8281,2024-11-08,Tablet,No,No,No,-
8282,2024-11-28,Desktop,Yes,No,No,High Shipping Cost
8283,2024-11-10,Tablet,Yes,Yes,No,Not Ready to Buy
8284,2024-11-04,Desktop,Yes,No,No,Not Ready to Buy
8285,2024-11-29,Desktop,Yes,No,No,High Shipping Cost
8286,2024-11-11,Desktop,Yes,Yes,No,High Shipping Cost
8287,2024-11-28,Tablet,Yes,Yes,Yes,-
8288,2024-11-19,Desktop,Yes,No,No,High Shipping Cost
8289,2024-11-09,Tablet,Yes,Yes,Yes,-
8290,2024-11-22,Mobile,No,No,No,-
8291,2024-11-16,Mobile,Yes,No,No,Complex Checkout Process
8292,2024-11-18,Desktop,Yes,No,No,Limited Payment Options
8293,2024-11-27,Tablet,Yes,Yes,No,Limited Payment Options
8294,2024-11-26,Mobile,Yes,Yes,No,Limited Payment Options
8295,2024-11-13,Desktop,Yes,No,No,Not Ready to Buy
8296,2024-11-28,Desktop,Yes,No,No,Limited Payment Options
8297,2024-11-18,Desktop,No,No,No,-
8298,2024-11-02,Tablet,Yes,Yes,No,Not Ready to Buy
8299,2024-11-28,Desktop,No,No,No,-
8300,2024-11-20,Mobile,Yes,No,No,Limited Payment Options
8301,2024-11-02,Tablet,Yes,No,No,High Shipping Cost
8302,2024-11-19,Mobile,No,No,No,-
8303,2024-11-26,Tablet,No,No,No,-
8304,2024-11-30,Tablet,Yes,Yes,No,Limited Payment Options
8305,2024-11-15,Desktop,No,No,No,-
8306,2024-11-16,Tablet,No,No,No,-
8307,2024-11-26,Mobile,Yes,Yes,Yes,-
8308,2024-11-17,Tablet,Yes,No,No,Complex Checkout Process
8309,2024-11-02,Mobile,No,No,No,-
8310,2024-11-15,Mobile,Yes,Yes,Yes,-
8311,2024-11-30,Desktop,No,No,No,-
8312,2024-11-06,Desktop,Yes,Yes,Yes,-
8313,2024-11-26,Desktop,Yes,Yes,No,Limited Payment Options
8314,2024-11-03,Tablet,Yes,Yes,No,Not Ready to Buy
8315,2024-11-09,Desktop,No,No,No,-
8316,2024-11-06,Tablet,No,No,No,-
8317,2024-11-18,Mobile,No,No,No,-
8318,2024-11-16,Tablet,Yes,Yes,Yes,-
8319,2024-11-27,Desktop,Yes,Yes,No,Limited Payment Options
8320,2024-11-05,Mobile,Yes,Yes,Yes,-
8321,2024-11-11,Desktop,Yes,No,No,Not Ready to Buy
8322,2024-11-17,Tablet,Yes,Yes,Yes,-
8323,2024-11-03,Desktop,Yes,Yes,No,Not Ready to Buy
8324,2024-11-03,Desktop,Yes,No,No,Limited Payment Options
8325,2024-11-26,Desktop,Yes,Yes,No,Not Ready to Buy
8326,2024-11-26,Mobile,Yes,No,No,High Shipping Cost
8327,2024-11-01,Mobile,Yes,No,No,Limited Payment Options
8328,2024-11-27,Desktop,No,No,No,-
8329,2024-11-25,Desktop,No,No,No,-
8330,2024-11-10,Desktop,Yes,Yes,No,Not Ready to Buy
8331,2024-11-15,Tablet,No,No,No,-
8332,2024-11-15,Tablet,Yes,Yes,Yes,-
8333,2024-11-07,Desktop,Yes,Yes,Yes,-
8334,2024-11-17,Tablet,No,No,No,-
8335,2024-11-03,Desktop,Yes,Yes,Yes,-
8336,2024-11-13,Tablet,Yes,Yes,Yes,-
8337,2024-11-05,Mobile,No,No,No,-
8338,2024-11-23,Tablet,No,No,No,-
8339,2024-11-19,Tablet,No,No,No,-
8340,2024-11-08,Tablet,Yes,No,No,Complex Checkout Process
8341,2024-11-21,Tablet,No,No,No,-
8342,2024-11-27,Desktop,No,No,No,-
8343,2024-11-11,Mobile,No,No,No,-
8344,2024-11-19,Desktop,Yes,Yes,No,Forced Account Creation
8345,2024-11-15,Desktop,Yes,No,No,High Shipping Cost
8346,2024-11-30,Desktop,Yes,No,No,Limited Payment Options
8347,2024-11-10,Mobile,Yes,Yes,No,Complex Checkout Process
8348,2024-11-02,Mobile,Yes,No,No,Not Ready to Buy
8349,2024-11-28,Desktop,No,No,No,-
8350,2024-11-04,Desktop,Yes,Yes,No,High Shipping Cost
8351,2024-11-25,Mobile,No,No,No,-
8352,2024-11-20,Tablet,Yes,Yes,No,Complex Checkout Process
8353,2024-11-26,Desktop,Yes,Yes,Yes,-
8354,2024-11-12,Mobile,No,No,No,-
8355,2024-11-18,Desktop,Yes,Yes,Yes,-
8356,2024-11-06,Desktop,Yes,No,No,Forced Account Creation
8357,2024-11-03,Tablet,No,No,No,-
8358,2024-11-01,Tablet,Yes,Yes,Yes,-
8359,2024-11-29,Tablet,No,No,No,-
8360,2024-11-08,Mobile,Yes,Yes,Yes,-
8361,2024-11-10,Tablet,Yes,Yes,No,Forced Account Creation
8362,2024-11-06,Tablet,No,No,No,-
8363,2024-11-07,Desktop,Yes,Yes,No,Complex Checkout Process
8364,2024-11-22,Desktop,Yes,No,No,Complex Checkout Process
8365,2024-11-20,Mobile,Yes,No,No,Complex Checkout Process
8366,2024-11-26,Desktop,Yes,Yes,Yes,-
8367,2024-11-18,Tablet,Yes,No,No,Limited Payment Options
8368,2024-11-06,Tablet,Yes,Yes,No,Limited Payment Options
8369,2024-11-08,Mobile,Yes,Yes,No,Forced Account Creation
8370,2024-11-12,Tablet,No,No,No,-
8371,2024-11-11,Mobile,Yes,Yes,No,Forced Account Creation
8372,2024-11-20,Desktop,No,No,No,-
8373,2024-11-16,Tablet,Yes,No,No,Forced Account Creation
8374,2024-11-11,Mobile,No,No,No,-
8375,2024-11-03,Mobile,Yes,No,No,Complex Checkout Process
8376,2024-11-15,Desktop,No,No,No,-
8377,2024-11-19,Tablet,Yes,Yes,No,Limited Payment Options
8378,2024-11-19,Desktop,Yes,No,No,Complex Checkout Process
8379,2024-11-07,Tablet,Yes,Yes,Yes,-
8380,2024-11-14,Desktop,No,No,No,-
8381,2024-11-01,Tablet,No,No,No,-
8382,2024-11-23,Tablet,No,No,No,-
8383,2024-11-11,Tablet,Yes,Yes,No,Forced Account Creation
8384,2024-11-20,Mobile,No,No,No,-
8385,2024-11-18,Tablet,No,No,No,-
8386,2024-11-01,Desktop,Yes,Yes,Yes,-
8387,2024-11-12,Desktop,No,No,No,-
8388,2024-11-30,Tablet,No,No,No,-
8389,2024-11-13,Tablet,No,No,No,-
8390,2024-11-22,Tablet,Yes,Yes,No,Forced Account Creation
8391,2024-11-23,Tablet,Yes,Yes,Yes,-
8392,2024-11-22,Tablet,Yes,Yes,No,Complex Checkout Process
8393,2024-11-13,Mobile,Yes,No,No,Forced Account Creation
8394,2024-11-20,Tablet,No,No,No,-
8395,2024-11-01,Mobile,No,No,No,-
8396,2024-11-11,Mobile,No,No,No,-
8397,2024-11-27,Desktop,Yes,Yes,Yes,-
8398,2024-11-15,Mobile,Yes,No,No,Not Ready to Buy
8399,2024-11-29,Desktop,Yes,Yes,Yes,-
8400,2024-11-24,Desktop,Yes,No,No,High Shipping Cost
8401,2024-11-30,Tablet,No,No,No,-
8402,2024-11-02,Desktop,Yes,No,No,Forced Account Creation
8403,2024-11-20,Tablet,No,No,No,-
8404,2024-11-03,Tablet,No,No,No,-
8405,2024-11-20,Desktop,Yes,Yes,No,Forced Account Creation
8406,2024-11-22,Mobile,Yes,No,No,Limited Payment Options
8407,2024-11-14,Mobile,Yes,Yes,No,High Shipping Cost
8408,2024-11-09,Mobile,Yes,No,No,Complex Checkout Process
8409,2024-11-18,Mobile,Yes,Yes,Yes,-
8410,2024-11-03,Tablet,Yes,Yes,No,Forced Account Creation
8411,2024-11-28,Desktop,Yes,Yes,Yes,-
8412,2024-11-10,Desktop,Yes,No,No,Not Ready to Buy
8413,2024-11-13,Tablet,No,No,No,-
8414,2024-11-28,Desktop,No,No,No,-
8415,2024-11-05,Tablet,No,No,No,-
8416,2024-11-06,Tablet,No,No,No,-
8417,2024-11-04,Desktop,Yes,No,No,Limited Payment Options
8418,2024-11-04,Tablet,No,No,No,-
8419,2024-11-29,Tablet,No,No,No,-
8420,2024-11-07,Tablet,Yes,No,No,Forced Account Creation
8421,2024-11-03,Desktop,Yes,No,No,Limited Payment Options
8422,2024-11-20,Mobile,No,No,No,-
8423,2024-11-25,Tablet,Yes,Yes,No,Forced Account Creation
8424,2024-11-21,Desktop,Yes,No,No,High Shipping Cost
8425,2024-11-25,Mobile,Yes,No,No,Limited Payment Options
8426,2024-11-04,Tablet,Yes,Yes,No,Forced Account Creation
8427,2024-11-12,Tablet,No,No,No,-
8428,2024-11-01,Desktop,Yes,Yes,Yes,-
8429,2024-11-25,Mobile,No,No,No,-
8430,2024-11-08,Desktop,Yes,No,No,Complex Checkout Process
8431,2024-11-16,Mobile,Yes,Yes,No,Complex Checkout Process
8432,2024-11-23,Desktop,Yes,Yes,Yes,-
8433,2024-11-25,Desktop,No,No,No,-
8434,2024-11-23,Mobile,No,No,No,-
8435,2024-11-09,Desktop,No,No,No,-
8436,2024-11-13,Tablet,Yes,No,No,Complex Checkout Process
8437,2024-11-24,Mobile,Yes,Yes,No,Forced Account Creation
8438,2024-11-26,Mobile,No,No,No,-
8439,2024-11-13,Tablet,No,No,No,-
8440,2024-11-22,Desktop,No,No,No,-
8441,2024-11-28,Desktop,No,No,No,-
8442,2024-11-16,Desktop,Yes,Yes,Yes,-
8443,2024-11-27,Desktop,Yes,No,No,Not Ready to Buy
8444,2024-11-20,Desktop,Yes,Yes,No,Complex Checkout Process
8445,2024-11-14,Mobile,No,No,No,-
8446,2024-11-10,Tablet,Yes,Yes,Yes,-
8447,2024-11-20,Mobile,Yes,No,No,Forced Account Creation
8448,2024-11-05,Tablet,Yes,No,No,Not Ready to Buy
8449,2024-11-09,Mobile,Yes,Yes,Yes,-
8450,2024-11-14,Tablet,No,No,No,-
8451,2024-11-16,Tablet,Yes,Yes,Yes,-
8452,2024-11-27,Desktop,No,No,No,-
8453,2024-11-22,Mobile,Yes,No,No,Limited Payment Options
8454,2024-11-12,Mobile,No,No,No,-
8455,2024-11-19,Desktop,Yes,No,No,High Shipping Cost
8456,2024-11-30,Mobile,Yes,No,No,Not Ready to Buy
8457,2024-11-11,Mobile,Yes,Yes,Yes,-
8458,2024-11-28,Desktop,Yes,Yes,Yes,-
8459,2024-11-14,Tablet,Yes,No,No,Complex Checkout Process
8460,2024-11-17,Mobile,No,No,No,-
8461,2024-11-02,Tablet,No,No,No,-
8462,2024-11-29,Tablet,Yes,Yes,No,Complex Checkout Process
8463,2024-11-07,Mobile,Yes,No,No,High Shipping Cost
8464,2024-11-07,Desktop,Yes,No,No,Not Ready to Buy
8465,2024-11-29,Tablet,No,No,No,-
8466,2024-11-01,Mobile,Yes,No,No,Limited Payment Options
8467,2024-11-16,Tablet,Yes,No,No,Forced Account Creation
8468,2024-11-13,Tablet,Yes,No,No,High Shipping Cost
8469,2024-11-16,Mobile,Yes,No,No,Complex Checkout Process
8470,2024-11-01,Desktop,Yes,No,No,Forced Account Creation
8471,2024-11-27,Mobile,Yes,No,No,Forced Account Creation
8472,2024-11-20,Desktop,No,No,No,-
8473,2024-11-04,Mobile,Yes,No,No,Complex Checkout Process
8474,2024-11-09,Desktop,Yes,Yes,Yes,-
8475,2024-11-09,Mobile,No,No,No,-
8476,2024-11-23,Tablet,Yes,Yes,Yes,-
8477,2024-11-15,Tablet,No,No,No,-
8478,2024-11-20,Tablet,Yes,Yes,Yes,-
8479,2024-11-06,Mobile,No,No,No,-
8480,2024-11-10,Desktop,Yes,Yes,No,Complex Checkout Process
8481,2024-11-07,Mobile,No,No,No,-
8482,2024-11-12,Mobile,Yes,Yes,Yes,-
8483,2024-11-07,Desktop,Yes,No,No,Forced Account Creation
8484,2024-11-10,Mobile,Yes,Yes,Yes,-
8485,2024-11-21,Tablet,Yes,Yes,No,High Shipping Cost
8486,2024-11-28,Tablet,Yes,No,No,Not Ready to Buy
8487,2024-11-04,Desktop,No,No,No,-
8488,2024-11-20,Mobile,Yes,No,No,Forced Account Creation
8489,2024-11-14,Mobile,Yes,Yes,No,Not Ready to Buy
8490,2024-11-05,Desktop,No,No,No,-
8491,2024-11-13,Tablet,Yes,No,No,High Shipping Cost
8492,2024-11-27,Desktop,Yes,Yes,Yes,-
8493,2024-11-05,Mobile,Yes,No,No,Complex Checkout Process
8494,2024-11-15,Tablet,No,No,No,-
8495,2024-11-12,Tablet,No,No,No,-
8496,2024-11-18,Mobile,Yes,No,No,Complex Checkout Process
8497,2024-11-01,Tablet,Yes,No,No,Not Ready to Buy
8498,2024-11-26,Mobile,Yes,Yes,No,Complex Checkout Process
8499,2024-11-12,Tablet,No,No,No,-
8500,2024-11-27,Desktop,No,No,No,-
8501,2024-11-29,Desktop,Yes,No,No,Forced Account Creation
8502,2024-11-24,Tablet,No,No,No,-
8503,2024-11-23,Desktop,Yes,Yes,Yes,-
8504,2024-11-05,Tablet,Yes,No,No,Forced Account Creation
8505,2024-11-15,Mobile,No,No,No,-
8506,2024-11-20,Desktop,Yes,Yes,Yes,-
8507,2024-11-19,Mobile,No,No,No,-
8508,2024-11-27,Mobile,Yes,Yes,Yes,-
8509,2024-11-26,Tablet,Yes,Yes,Yes,-
8510,2024-11-14,Tablet,Yes,Yes,No,Forced Account Creation
8511,2024-11-15,Desktop,Yes,Yes,No,Complex Checkout Process
8512,2024-11-25,Desktop,Yes,Yes,Yes,-
8513,2024-11-11,Tablet,No,No,No,-
8514,2024-11-22,Tablet,Yes,Yes,Yes,-
8515,2024-11-29,Tablet,Yes,Yes,Yes,-
8516,2024-11-25,Desktop,No,No,No,-
8517,2024-11-29,Mobile,No,No,No,-
8518,2024-11-19,Desktop,No,No,No,-
8519,2024-11-03,Desktop,Yes,No,No,Complex Checkout Process
8520,2024-11-16,Tablet,Yes,Yes,Yes,-
8521,2024-11-29,Tablet,Yes,Yes,Yes,-
8522,2024-11-10,Tablet,No,No,No,-
8523,2024-11-18,Tablet,Yes,Yes,Yes,-
8524,2024-11-24,Tablet,No,No,No,-
8525,2024-11-28,Mobile,Yes,Yes,Yes,-
8526,2024-11-20,Mobile,Yes,Yes,No,Not Ready to Buy
8527,2024-11-11,Desktop,No,No,No,-
8528,2024-11-17,Desktop,Yes,Yes,Yes,-
8529,2024-11-28,Mobile,No,No,No,-
8530,2024-11-26,Desktop,Yes,No,No,Limited Payment Options
8531,2024-11-21,Desktop,Yes,Yes,No,Complex Checkout Process
8532,2024-11-28,Mobile,No,No,No,-
8533,2024-11-29,Tablet,No,No,No,-
8534,2024-11-23,Tablet,Yes,No,No,Not Ready to Buy
8535,2024-11-02,Tablet,Yes,Yes,No,Not Ready to Buy
8536,2024-11-25,Mobile,Yes,No,No,Forced Account Creation
8537,2024-11-28,Mobile,No,No,No,-
8538,2024-11-20,Tablet,Yes,No,No,High Shipping Cost
8539,2024-11-15,Tablet,Yes,Yes,No,Not Ready to Buy
8540,2024-11-24,Desktop,Yes,No,No,High Shipping Cost
8541,2024-11-04,Desktop,Yes,No,No,Complex Checkout Process
8542,2024-11-15,Mobile,Yes,No,No,Limited Payment Options
8543,2024-11-18,Tablet,Yes,No,No,Not Ready to Buy
8544,2024-11-29,Mobile,No,No,No,-
8545,2024-11-24,Mobile,Yes,No,No,High Shipping Cost
8546,2024-11-15,Desktop,No,No,No,-
8547,2024-11-19,Desktop,Yes,Yes,No,Forced Account Creation
8548,2024-11-19,Desktop,No,No,No,-
8549,2024-11-18,Mobile,No,No,No,-
8550,2024-11-21,Desktop,No,No,No,-
8551,2024-11-18,Mobile,Yes,No,No,Not Ready to Buy
8552,2024-11-21,Mobile,No,No,No,-
8553,2024-11-24,Tablet,Yes,No,No,Limited Payment Options
8554,2024-11-19,Tablet,No,No,No,-
8555,2024-11-03,Mobile,No,No,No,-
8556,2024-11-23,Mobile,Yes,No,No,Forced Account Creation
8557,2024-11-01,Tablet,Yes,No,No,High Shipping Cost
8558,2024-11-03,Tablet,Yes,Yes,Yes,-
8559,2024-11-16,Mobile,Yes,Yes,Yes,-
8560,2024-11-20,Desktop,Yes,Yes,Yes,-
8561,2024-11-05,Mobile,No,No,No,-
8562,2024-11-30,Tablet,Yes,No,No,Complex Checkout Process
8563,2024-11-23,Desktop,No,No,No,-
8564,2024-11-03,Tablet,Yes,Yes,Yes,-
8565,2024-11-10,Tablet,No,No,No,-
8566,2024-11-02,Mobile,No,No,No,-
8567,2024-11-07,Tablet,Yes,Yes,No,Forced Account Creation
8568,2024-11-14,Tablet,Yes,Yes,No,Not Ready to Buy
8569,2024-11-13,Tablet,Yes,Yes,No,Complex Checkout Process
8570,2024-11-16,Desktop,No,No,No,-
8571,2024-11-10,Desktop,No,No,No,-
8572,2024-11-14,Desktop,Yes,No,No,Complex Checkout Process
8573,2024-11-02,Desktop,Yes,No,No,Not Ready to Buy
8574,2024-11-22,Tablet,Yes,No,No,Forced Account Creation
8575,2024-11-30,Desktop,Yes,No,No,Limited Payment Options
8576,2024-11-10,Mobile,Yes,No,No,Forced Account Creation
8577,2024-11-21,Desktop,Yes,Yes,Yes,-
8578,2024-11-26,Desktop,No,No,No,-
8579,2024-11-23,Tablet,Yes,No,No,Complex Checkout Process
8580,2024-11-15,Tablet,No,No,No,-
8581,2024-11-03,Mobile,Yes,Yes,Yes,-
8582,2024-11-24,Tablet,No,No,No,-
8583,2024-11-18,Tablet,No,No,No,-
8584,2024-11-01,Mobile,Yes,Yes,Yes,-
8585,2024-11-18,Desktop,No,No,No,-
8586,2024-11-20,Desktop,No,No,No,-
8587,2024-11-03,Desktop,Yes,No,No,High Shipping Cost
8588,2024-11-12,Desktop,No,No,No,-
8589,2024-11-11,Desktop,Yes,Yes,No,Not Ready to Buy
8590,2024-11-04,Desktop,No,No,No,-
8591,2024-11-21,Mobile,No,No,No,-
8592,2024-11-20,Desktop,Yes,Yes,Yes,-
8593,2024-11-14,Tablet,Yes,No,No,High Shipping Cost
8594,2024-11-23,Desktop,No,No,No,-
8595,2024-11-29,Tablet,No,No,No,-
8596,2024-11-14,Mobile,Yes,No,No,Complex Checkout Process
8597,2024-11-18,Mobile,Yes,Yes,Yes,-
8598,2024-11-14,Desktop,Yes,Yes,No,High Shipping Cost
8599,2024-11-03,Tablet,Yes,No,No,Limited Payment Options
8600,2024-11-10,Tablet,No,No,No,-
8601,2024-11-29,Tablet,No,No,No,-
8602,2024-11-27,Desktop,Yes,Yes,Yes,-
8603,2024-11-02,Desktop,Yes,Yes,No,Complex Checkout Process
8604,2024-11-23,Tablet,Yes,Yes,Yes,-
8605,2024-11-20,Desktop,Yes,No,No,High Shipping Cost
8606,2024-11-14,Mobile,No,No,No,-
8607,2024-11-27,Mobile,No,No,No,-
8608,2024-11-30,Tablet,Yes,No,No,Forced Account Creation
8609,2024-11-08,Tablet,No,No,No,-
8610,2024-11-18,Mobile,Yes,Yes,Yes,-
8611,2024-11-01,Desktop,Yes,No,No,Not Ready to Buy
8612,2024-11-12,Desktop,Yes,No,No,Not Ready to Buy
8613,2024-11-07,Desktop,Yes,No,No,Complex Checkout Process
8614,2024-11-21,Desktop,No,No,No,-
8615,2024-11-24,Mobile,Yes,Yes,Yes,-
8616,2024-11-10,Tablet,Yes,No,No,Forced Account Creation
8617,2024-11-09,Tablet,Yes,Yes,No,High Shipping Cost
8618,2024-11-25,Desktop,Yes,Yes,Yes,-
8619,2024-11-20,Desktop,Yes,Yes,No,Not Ready to Buy
8620,2024-11-25,Tablet,No,No,No,-
8621,2024-11-29,Desktop,No,No,No,-
8622,2024-11-01,Mobile,Yes,Yes,Yes,-
8623,2024-11-13,Desktop,Yes,Yes,Yes,-
8624,2024-11-02,Desktop,Yes,Yes,Yes,-
8625,2024-11-26,Mobile,Yes,Yes,Yes,-
8626,2024-11-11,Mobile,Yes,No,No,Limited Payment Options
8627,2024-11-16,Desktop,Yes,No,No,High Shipping Cost
8628,2024-11-25,Desktop,Yes,No,No,Limited Payment Options
8629,2024-11-29,Mobile,No,No,No,-
8630,2024-11-06,Tablet,No,No,No,-
8631,2024-11-15,Desktop,No,No,No,-
8632,2024-11-12,Mobile,Yes,No,No,High Shipping Cost
8633,2024-11-14,Desktop,No,No,No,-
8634,2024-11-12,Tablet,Yes,No,No,Complex Checkout Process
8635,2024-11-20,Tablet,No,No,No,-
8636,2024-11-28,Desktop,Yes,Yes,Yes,-
8637,2024-11-29,Mobile,Yes,Yes,Yes,-
8638,2024-11-30,Mobile,Yes,No,No,Limited Payment Options
8639,2024-11-27,Tablet,Yes,No,No,Forced Account Creation
8640,2024-11-17,Mobile,No,No,No,-
8641,2024-11-06,Tablet,No,No,No,-
8642,2024-11-03,Mobile,Yes,No,No,Forced Account Creation
8643,2024-11-01,Tablet,Yes,No,No,Forced Account Creation
8644,2024-11-18,Desktop,Yes,Yes,No,Not Ready to Buy
8645,2024-11-20,Desktop,Yes,Yes,No,High Shipping Cost
8646,2024-11-13,Desktop,Yes,Yes,No,High Shipping Cost
8647,2024-11-11,Mobile,Yes,Yes,Yes,-
8648,2024-11-06,Desktop,Yes,No,No,Limited Payment Options
8649,2024-11-03,Tablet,Yes,Yes,Yes,-
8650,2024-11-24,Desktop,Yes,Yes,No,Complex Checkout Process
8651,2024-11-24,Mobile,Yes,No,No,Not Ready to Buy
8652,2024-11-21,Desktop,Yes,No,No,High Shipping Cost
8653,2024-11-11,Desktop,Yes,No,No,Not Ready to Buy
8654,2024-11-22,Tablet,Yes,Yes,Yes,-
8655,2024-11-23,Desktop,Yes,Yes,No,Not Ready to Buy
8656,2024-11-01,Tablet,No,No,No,-
8657,2024-11-10,Mobile,No,No,No,-
8658,2024-11-18,Mobile,No,No,No,-
8659,2024-11-20,Tablet,No,No,No,-
8660,2024-11-17,Mobile,Yes,No,No,Not Ready to Buy
8661,2024-11-23,Desktop,Yes,Yes,Yes,-
8662,2024-11-11,Mobile,No,No,No,-
8663,2024-11-09,Tablet,No,No,No,-
8664,2024-11-15,Tablet,Yes,No,No,Limited Payment Options
8665,2024-11-25,Desktop,Yes,No,No,Not Ready to Buy
8666,2024-11-13,Tablet,No,No,No,-
8667,2024-11-12,Mobile,No,No,No,-
8668,2024-11-18,Mobile,Yes,Yes,Yes,-
8669,2024-11-17,Desktop,Yes,Yes,No,Limited Payment Options
8670,2024-11-26,Tablet,Yes,Yes,Yes,-
8671,2024-11-09,Mobile,No,No,No,-
8672,2024-11-07,Desktop,Yes,Yes,No,Not Ready to Buy
8673,2024-11-05,Tablet,Yes,No,No,Not Ready to Buy
8674,2024-11-23,Mobile,Yes,Yes,Yes,-
8675,2024-11-14,Tablet,No,No,No,-
8676,2024-11-11,Desktop,Yes,No,No,Not Ready to Buy
8677,2024-11-14,Mobile,Yes,No,No,Forced Account Creation
8678,2024-11-29,Desktop,Yes,No,No,Forced Account Creation
8679,2024-11-11,Desktop,No,No,No,-
8680,2024-11-04,Mobile,Yes,No,No,Forced Account Creation
8681,2024-11-10,Mobile,No,No,No,-
8682,2024-11-13,Desktop,Yes,Yes,Yes,-
8683,2024-11-23,Tablet,No,No,No,-
8684,2024-11-18,Mobile,Yes,Yes,Yes,-
8685,2024-11-19,Desktop,Yes,Yes,No,Complex Checkout Process
8686,2024-11-07,Desktop,Yes,No,No,Complex Checkout Process
8687,2024-11-20,Desktop,Yes,Yes,Yes,-
8688,2024-11-02,Desktop,Yes,Yes,No,Complex Checkout Process
8689,2024-11-16,Tablet,Yes,Yes,No,Not Ready to Buy
8690,2024-11-27,Desktop,Yes,No,No,High Shipping Cost
8691,2024-11-01,Desktop,Yes,No,No,High Shipping Cost
8692,2024-11-22,Desktop,Yes,Yes,No,Not Ready to Buy
8693,2024-11-19,Mobile,Yes,Yes,Yes,-
8694,2024-11-21,Desktop,No,No,No,-
8695,2024-11-17,Tablet,Yes,No,No,Complex Checkout Process
8696,2024-11-20,Tablet,No,No,No,-
8697,2024-11-18,Desktop,No,No,No,-
8698,2024-11-19,Desktop,Yes,No,No,Complex Checkout Process
8699,2024-11-29,Desktop,No,No,No,-
8700,2024-11-12,Desktop,No,No,No,-
8701,2024-11-19,Mobile,Yes,No,No,Limited Payment Options
8702,2024-11-18,Tablet,No,No,No,-
8703,2024-11-21,Tablet,No,No,No,-
8704,2024-11-10,Desktop,Yes,Yes,No,High Shipping Cost
8705,2024-11-17,Desktop,Yes,Yes,No,Forced Account Creation
8706,2024-11-02,Tablet,No,No,No,-
8707,2024-11-19,Desktop,No,No,No,-
8708,2024-11-11,Mobile,Yes,No,No,Complex Checkout Process
